"תאריך","שער","פתיחה","גבוה","נמוך","נפח","שינוי %"
"27.05.2025","132.16","131.43","132.39","131.16","12.30M","1.40%"
"23.05.2025","130.34","129.93","130.60","129.55","9.13M","-0.16%"
"22.05.2025","130.55","130.63","131.24","129.98","12.72M","-0.78%"
"21.05.2025","131.58","133.56","134.14","131.52","16.64M","-2.32%"
"20.05.2025","134.70","134.40","135.09","134.18","11.64M","0.25%"
"19.05.2025","134.37","133.02","134.43","132.65","11.65M","0.96%"
"16.05.2025","133.09","130.70","133.14","130.31","12.90M","2.02%"
"15.05.2025","130.46","128.47","130.54","127.35","18.79M","1.31%"
"14.05.2025","128.77","132.27","132.55","128.68","19.58M","-2.35%"
"13.05.2025","131.87","133.94","133.94","131.83","17.82M","-3.01%"
"12.05.2025","135.96","132.88","136.13","132.64","15.21M","2.47%"
"09.05.2025","132.68","134.31","134.77","132.62","7.56M","-1.09%"
"08.05.2025","134.14","134.41","135.33","133.68","10.56M","-0.90%"
"07.05.2025","135.36","134.75","135.75","134.40","6.44M","0.77%"
"06.05.2025","134.33","137.13","137.19","133.97","11.63M","-2.76%"
"05.05.2025","138.14","138.25","138.68","137.58","5.48M","-0.28%"
"02.05.2025","138.53","138.79","139.01","137.55","9.78M","1.38%"
"01.05.2025","136.64","138.81","139.11","136.47","10.36M","-2.73%"
"30.04.2025","140.47","139.55","140.79","138.26","6.83M","0.85%"
"29.04.2025","139.28","138.42","139.97","137.73","7.81M","0.49%"
"28.04.2025","138.60","138.24","139.04","137.40","5.80M","0.40%"
"25.04.2025","138.05","137.59","138.20","135.88","6.44M","0.48%"
"24.04.2025","137.39","135.95","137.54","135.12","5.43M","1.22%"
"23.04.2025","135.73","136.54","137.93","135.13","9.50M","0.50%"
"22.04.2025","135.06","133.64","135.28","133.13","8.01M","1.88%"
"21.04.2025","132.57","135.19","135.36","131.56","6.46M","-2.16%"
"17.04.2025","135.49","135.34","136.57","135.10","9.66M","-0.59%"
"16.04.2025","136.29","138.12","138.62","135.64","8.15M","-1.02%"
"15.04.2025","137.69","139.00","139.04","137.29","6.24M","-0.61%"
"14.04.2025","138.54","138.21","139.04","136.96","7.44M","1.22%"
"11.04.2025","136.87","135.15","137.76","133.65","10.76M","1.47%"
"10.04.2025","134.89","137.70","137.74","131.33","21.96M","-2.79%"
"09.04.2025","138.76","130.13","139.24","129.68","39.44M","4.35%"
"08.04.2025","132.98","139.43","139.44","131.28","20.86M","-1.11%"
"07.04.2025","134.47","131.71","137.37","129.66","29.94M","-0.60%"
"04.04.2025","135.28","141.14","141.71","135.23","21.34M","-5.48%"
"03.04.2025","143.13","143.76","145.19","143.05","10.99M","-0.81%"
"02.04.2025","144.30","142.77","144.40","142.19","6.39M","0.67%"
"01.04.2025","143.34","145.48","145.48","142.90","9.91M","-1.83%"
"31.03.2025","146.01","143.79","146.62","143.48","8.09M","1.03%"
"28.03.2025","144.52","144.85","145.24","144.45","6.21M","-0.31%"
"27.03.2025","144.97","144.52","145.42","144.46","6.26M","0.16%"
"26.03.2025","144.74","145.38","145.97","144.39","8.76M","-0.36%"
"25.03.2025","145.27","147.50","147.59","144.35","6.50M","-1.28%"
"24.03.2025","147.15","146.42","147.38","146.11","6.50M","0.38%"
"21.03.2025","146.60","146.58","146.86","145.73","7.64M","-0.28%"
"20.03.2025","147.01","146.94","147.63","146.51","8.03M","0.06%"
"19.03.2025","146.92","146.95","147.30","145.90","6.16M","0.05%"
"18.03.2025","146.84","146.82","147.06","146.04","5.53M","0.05%"
"17.03.2025","146.77","144.72","147.11","144.72","6.02M","1.27%"
"14.03.2025","144.93","143.93","145.15","143.41","6.76M","0.76%"
"13.03.2025","143.83","144.66","145.07","143.49","8.04M","-0.53%"
"12.03.2025","144.60","145.73","145.99","144.12","7.14M","-1.00%"
"11.03.2025","146.06","147.68","147.88","145.29","9.41M","-1.09%"
"10.03.2025","147.67","148.12","149.91","147.34","13.58M","-1.08%"
"07.03.2025","149.28","148.66","150.28","148.45","8.53M","0.01%"
"06.03.2025","149.27","149.00","149.48","147.93","7.12M","-0.27%"
"05.03.2025","149.68","147.52","149.91","147.24","7.60M","1.01%"
"04.03.2025","148.19","149.79","150.07","147.96","10.80M","-0.93%"
"03.03.2025","149.58","149.02","150.32","148.96","9.46M","0.44%"
"28.02.2025","148.93","147.46","149.16","146.49","8.45M","1.16%"
"27.02.2025","147.22","147.55","148.91","147.16","7.38M","-0.41%"
"26.02.2025","147.82","148.31","148.95","147.35","6.57M","-0.72%"
"25.02.2025","148.89","147.90","149.09","147.41","11.98M","0.86%"
"24.02.2025","147.62","146.59","148.22","146.27","7.56M","0.81%"
"21.02.2025","146.43","145.48","147.14","145.34","8.65M","-0.54%"
"20.02.2025","147.22","146.19","147.30","146.10","6.26M","0.56%"
"19.02.2025","146.40","144.53","146.44","144.50","6.30M","1.30%"
"18.02.2025","144.52","143.92","144.89","143.84","11.37M","-0.19%"
"14.02.2025","144.80","146.50","146.70","144.80","5.30M","-1.09%"
"13.02.2025","146.39","146.11","146.71","145.16","6.29M","0.39%"
"12.02.2025","145.82","145.68","146.61","145.37","7.57M","-0.14%"
"11.02.2025","146.03","145.88","146.32","145.44","6.64M","-0.18%"
"10.02.2025","146.30","146.60","146.65","145.46","7.37M","-0.09%"
"07.02.2025","146.43","147.33","147.92","146.32","11.20M","-0.47%"
"06.02.2025","147.12","148.15","148.46","146.90","12.42M","-0.90%"
"05.02.2025","148.45","147.40","148.71","147.10","10.04M","0.96%"
"04.02.2025","147.04","145.82","147.20","145.59","11.76M","-0.27%"
"03.02.2025","147.44","145.98","148.16","145.94","13.00M","0.39%"
"31.01.2025","146.87","147.58","148.59","146.82","9.21M","-0.32%"
"30.01.2025","147.34","146.25","147.74","146.24","7.71M","1.15%"
"29.01.2025","145.66","146.09","146.58","145.30","8.16M","-0.59%"
"28.01.2025","146.52","147.54","147.74","146.48","9.69M","-0.70%"
"27.01.2025","147.55","145.10","147.58","144.97","12.31M","2.25%"
"24.01.2025","144.31","143.44","144.61","143.27","8.13M","0.16%"
"23.01.2025","144.08","142.57","144.10","141.87","8.03M","1.34%"
"22.01.2025","142.18","141.80","142.63","141.13","8.19M","-0.22%"
"21.01.2025","142.50","140.92","142.51","140.90","7.26M","1.66%"
"17.01.2025","140.18","140.94","141.40","140.18","7.67M","-0.67%"
"16.01.2025","141.13","140.13","141.34","139.58","8.51M","0.40%"
"15.01.2025","140.57","140.39","141.24","139.77","11.39M","0.41%"
"14.01.2025","140.00","141.27","141.27","138.88","10.28M","-1.03%"
"13.01.2025","141.46","139.79","141.82","139.67","9.42M","1.30%"
"10.01.2025","139.64","139.95","140.95","139.35","10.34M","-0.56%"
"08.01.2025","140.43","139.97","140.63","138.69","7.83M","0.52%"
"07.01.2025","139.71","139.36","140.93","139.36","12.64M","0.50%"
"06.01.2025","139.02","138.90","140.04","138.56","8.65M","0.04%"
"03.01.2025","138.96","137.89","139.35","137.74","8.29M","0.98%"
"02.01.2025","137.61","138.26","138.77","137.12","8.97M","0.03%"
"31.12.2024","137.57","137.58","138.12","136.79","6.63M","0.24%"
"30.12.2024","137.24","138.15","138.15","136.73","6.89M","-1.23%"
"27.12.2024","138.95","138.83","139.81","138.36","5.95M","-0.47%"
"26.12.2024","139.60","138.83","139.72","138.68","4.72M","0.20%"
"24.12.2024","139.32","138.63","139.32","138.04","3.14M","0.41%"
"23.12.2024","138.75","137.60","138.95","136.99","8.05M","0.54%"
"20.12.2024","138.00","137.49","139.29","137.05","12.10M","1.26%"
"19.12.2024","136.28","137.06","137.80","135.95","11.93M","-0.76%"
"18.12.2024","137.32","139.12","140.04","137.23","14.45M","-1.36%"
"17.12.2024","139.21","138.70","140.24","138.60","10.28M","-0.07%"
"16.12.2024","139.31","140.88","141.65","139.20","9.48M","-1.19%"
"13.12.2024","140.99","140.83","141.45","140.13","7.60M","-0.01%"
"12.12.2024","141.01","142.17","142.54","140.91","5.99M","-0.79%"
"11.12.2024","142.14","143.52","143.64","142.10","6.90M","-1.36%"
"10.12.2024","144.10","144.99","145.10","143.62","7.20M","-0.41%"
"09.12.2024","144.70","144.42","145.09","143.92","6.26M","0.29%"
"06.12.2024","144.28","145.29","145.46","144.10","6.55M","-0.57%"
"05.12.2024","145.10","146.09","146.25","144.83","8.95M","-1.12%"
"04.12.2024","146.74","147.08","147.58","146.36","5.60M","-0.05%"
"03.12.2024","146.82","147.14","147.43","146.74","4.24M","-0.22%"
"02.12.2024","147.15","147.32","147.38","146.39","6.22M","-0.18%"
"29.11.2024","147.41","146.94","147.79","146.71","3.52M","0.31%"
"27.11.2024","146.95","146.31","147.76","146.31","5.95M","0.53%"
"26.11.2024","146.17","145.83","146.33","144.69","6.02M","0.54%"
"25.11.2024","145.39","144.81","145.85","144.79","6.83M","0.85%"
"22.11.2024","144.16","144.33","145.02","143.93","6.33M","0.09%"
"21.11.2024","144.03","142.88","144.23","142.14","7.97M","0.80%"
"20.11.2024","142.88","141.51","143.08","141.28","9.33M","1.18%"
"19.11.2024","141.21","140.65","141.61","140.26","6.21M","-0.51%"
"18.11.2024","141.94","141.47","142.09","141.31","7.93M","0.07%"
"15.11.2024","141.84","143.72","143.85","141.57","14.25M","-1.85%"
"14.11.2024","144.52","146.58","146.59","144.36","7.94M","-1.57%"
"13.11.2024","146.83","147.16","147.60","146.68","5.98M","-0.26%"
"12.11.2024","147.22","149.06","149.31","147.18","7.02M","-1.39%"
"11.11.2024","149.30","149.85","150.60","149.08","6.07M","-0.59%"
"08.11.2024","150.18","149.31","150.95","149.14","8.70M","0.72%"
"07.11.2024","149.11","148.93","149.29","148.21","9.38M","0.72%"
"06.11.2024","148.04","150.67","150.91","147.35","10.69M","0.13%"
"05.11.2024","147.85","146.48","147.89","145.94","5.04M","0.74%"
"04.11.2024","146.77","147.38","148.09","146.48","5.99M","-0.66%"
"01.11.2024","147.74","147.44","148.47","147.43","6.90M","0.59%"
"31.10.2024","146.87","147.24","147.93","146.84","6.70M","-0.84%"
"30.10.2024","148.12","146.14","148.17","145.62","9.21M","-0.19%"
"29.10.2024","148.40","148.71","149.32","148.33","7.34M","-0.28%"
"28.10.2024","148.81","149.01","149.49","148.62","4.92M","0.15%"
"25.10.2024","148.59","149.92","150.00","148.42","5.31M","-0.55%"
"24.10.2024","149.41","150.40","151.01","149.37","5.07M","-0.66%"
"23.10.2024","150.40","150.70","150.93","149.60","4.91M","-0.47%"
"22.10.2024","151.11","150.53","151.39","150.40","5.17M","-0.15%"
"21.10.2024","151.33","152.73","153.14","151.18","4.83M","-1.18%"
"18.10.2024","153.13","152.50","153.49","152.06","9.82M","0.49%"
"17.10.2024","152.39","152.77","153.02","152.29","5.43M","-0.58%"
"16.10.2024","153.28","152.65","153.61","152.24","4.51M","0.28%"
"15.10.2024","152.85","152.67","154.59","152.51","9.09M","-1.22%"
"14.10.2024","154.74","154.06","155.01","153.53","4.82M","0.55%"
"11.10.2024","153.89","153.25","154.07","153.03","9.35M","0.73%"
"10.10.2024","152.77","153.34","153.46","152.40","4.39M","-0.37%"
"09.10.2024","153.34","151.93","153.46","151.57","7.84M","1.02%"
"08.10.2024","151.79","151.37","152.03","151.24","4.73M","0.54%"
"07.10.2024","150.97","151.65","152.11","150.68","5.92M","-0.44%"
"04.10.2024","151.64","151.75","152.02","150.88","6.59M","0.08%"
"03.10.2024","151.52","152.52","152.66","151.24","5.55M","-0.90%"
"02.10.2024","152.90","153.02","153.38","151.87","7.16M","-0.20%"
"01.10.2024","153.21","154.14","154.35","152.63","10.56M","-0.53%"
"30.09.2024","154.02","152.81","154.06","152.58","7.24M","0.65%"
"27.09.2024","153.02","153.30","154.20","153.01","7.31M","-0.05%"
"26.09.2024","153.10","152.49","153.29","152.23","6.17M","0.33%"
"25.09.2024","152.59","154.56","154.78","152.52","5.94M","-0.97%"
"24.09.2024","154.09","154.33","154.39","153.36","5.34M","-0.20%"
"23.09.2024","154.40","155.19","155.21","154.12","6.42M","-0.57%"
"20.09.2024","155.28","155.41","155.98","154.90","8.54M","-0.41%"
"19.09.2024","155.92","156.76","156.76","155.51","6.72M","0.36%"
"18.09.2024","155.36","155.49","156.98","154.76","7.15M","-0.17%"
"17.09.2024","155.62","157.05","157.09","155.07","6.28M","-1.03%"
"16.09.2024","157.24","156.98","157.59","156.67","4.71M","0.69%"
"13.09.2024","156.16","155.91","156.64","155.70","4.36M","0.21%"
"12.09.2024","155.84","155.24","155.98","153.79","4.84M","0.36%"
"11.09.2024","155.28","155.18","155.46","152.85","6.64M","-0.30%"
"10.09.2024","155.74","155.24","155.85","154.66","7.34M","0.46%"
"09.09.2024","155.03","154.34","155.52","153.75","6.17M","0.70%"
"06.09.2024","153.95","155.02","155.66","153.63","7.65M","-0.34%"
"05.09.2024","154.48","156.46","156.55","153.73","7.25M","-1.37%"
"04.09.2024","156.63","156.69","159.64","155.86","8.24M","-0.17%"
"03.09.2024","156.90","156.88","157.84","156.47","7.67M","-0.19%"
"30.08.2024","157.20","156.23","157.28","155.55","7.02M","0.69%"
"29.08.2024","156.12","156.41","156.83","155.46","4.34M","0.21%"
"28.08.2024","155.79","155.51","156.43","155.06","5.15M","0.12%"
"27.08.2024","155.61","155.52","156.04","155.06","3.79M","0.15%"
"26.08.2024","155.37","155.60","156.08","155.22","4.43M","-0.05%"
"23.08.2024","155.45","155.19","155.56","154.64","4.07M","0.43%"
"22.08.2024","154.78","155.20","155.35","153.99","4.95M","0.06%"
"21.08.2024","154.68","154.74","155.08","154.14","5.53M","0.17%"
"20.08.2024","154.42","154.21","155.21","154.05","4.88M","0.40%"
"19.08.2024","153.80","152.88","153.93","152.79","4.73M","0.61%"
"16.08.2024","152.87","152.66","153.12","152.23","4.56M","0.10%"
"15.08.2024","152.71","152.46","152.95","151.75","5.89M","0.63%"
"14.08.2024","151.76","151.03","151.98","150.67","4.84M","0.36%"
"13.08.2024","151.22","150.00","151.37","149.83","4.82M","1.21%"
"12.08.2024","149.41","150.34","150.34","148.98","5.04M","-0.38%"
"09.08.2024","149.98","149.50","150.36","149.18","8.55M","0.50%"
"08.08.2024","149.24","148.29","149.37","147.62","11.48M","2.21%"
"07.08.2024","146.01","147.41","148.12","145.54","11.48M","-1.02%"
"06.08.2024","147.51","147.42","149.38","146.95","13.34M","0.46%"
"05.08.2024","146.83","148.50","148.79","146.19","17.58M","-2.67%"
"02.08.2024","150.86","151.39","151.77","148.62","15.74M","-0.20%"
"01.08.2024","151.16","150.40","151.33","149.49","10.36M","1.02%"
"31.07.2024","149.63","150.12","150.66","149.05","8.42M","-0.37%"
"30.07.2024","150.18","150.05","151.11","149.11","7.27M","0.09%"
"29.07.2024","150.05","149.98","150.56","149.26","8.23M","0.06%"
"26.07.2024","149.96","149.10","150.93","149.01","6.03M","0.56%"
"25.07.2024","149.12","149.42","151.53","148.96","11.47M","-0.50%"
"24.07.2024","149.87","148.71","150.05","148.21","6.87M","0.83%"
"23.07.2024","148.63","149.33","149.42","148.46","3.55M","-0.06%"
"22.07.2024","148.72","148.62","148.99","147.88","5.19M","0.57%"
"19.07.2024","147.87","147.86","148.58","147.28","5.99M","0.51%"
"18.07.2024","147.12","149.58","150.56","146.86","11.03M","-2.27%"
"17.07.2024","150.54","148.83","151.33","148.64","10.40M","0.45%"
"16.07.2024","149.86","148.64","149.89","148.31","7.60M","1.43%"
"15.07.2024","147.75","148.84","148.98","147.53","5.80M","-0.35%"
"12.07.2024","148.27","147.85","148.88","147.74","6.61M","0.62%"
"11.07.2024","147.35","146.33","147.74","146.15","7.69M","0.70%"
"10.07.2024","146.32","145.11","146.34","144.79","5.34M","0.95%"
"09.07.2024","144.95","144.56","145.03","143.70","8.34M","0.49%"
"08.07.2024","144.25","144.57","144.97","143.88","4.00M","-0.11%"
"05.07.2024","144.41","143.61","144.49","142.88","4.85M","0.77%"
"03.07.2024","143.30","144.66","144.67","142.73","7.65M","-0.76%"
"02.07.2024","144.40","144.41","144.62","143.59","7.54M","-0.37%"
"01.07.2024","144.93","146.04","147.49","144.65","6.56M","-0.56%"
"28.06.2024","145.75","146.41","147.02","145.10","7.66M","-0.08%"
"27.06.2024","145.87","146.22","146.28","145.03","4.64M","-0.16%"
"26.06.2024","146.11","146.37","146.63","145.77","4.57M","-0.35%"
"25.06.2024","146.63","147.26","147.46","146.27","5.17M","-0.31%"
"24.06.2024","147.09","146.83","147.61","146.45","6.45M","0.19%"
"21.06.2024","146.81","146.59","147.12","146.24","8.51M","0.28%"
"20.06.2024","146.40","145.47","146.59","145.27","6.65M","0.33%"
"18.06.2024","145.92","145.89","146.40","145.60","4.87M","0.13%"
"17.06.2024","145.73","145.26","145.96","144.96","4.54M","-0.10%"
"14.06.2024","145.88","145.63","145.92","145.02","4.11M","-0.03%"
"13.06.2024","145.93","145.51","146.17","144.58","4.72M","-0.08%"
"12.06.2024","146.05","146.99","147.04","145.67","6.52M","-0.21%"
"11.06.2024","146.36","146.86","146.86","145.73","5.19M","-0.42%"
"10.06.2024","146.97","146.20","147.01","145.67","5.40M","0.37%"
"07.06.2024","146.43","146.13","147.16","145.96","5.22M","0.11%"
"06.06.2024","146.27","145.68","146.58","145.18","5.43M","0.33%"
"05.06.2024","145.79","145.30","145.95","144.49","5.37M","0.45%"
"04.06.2024","145.13","144.58","145.53","144.04","6.96M","0.29%"
"03.06.2024","144.71","143.60","145.13","143.35","10.30M","0.70%"
"31.05.2024","143.70","142.08","143.77","141.91","7.95M","1.46%"
"30.05.2024","141.63","140.99","142.14","140.68","7.40M","0.05%"
"29.05.2024","141.56","141.45","141.73","140.95","6.84M","-0.78%"
"28.05.2024","142.67","144.10","144.10","142.07","8.38M","-1.21%"
"24.05.2024","144.42","145.10","145.33","144.33","3.95M","-0.34%"
"23.05.2024","144.91","146.27","146.28","144.80","5.16M","-1.09%"
"22.05.2024","146.51","145.86","146.95","145.77","6.83M","0.18%"
"21.05.2024","146.25","146.26","146.88","145.88","4.05M","0.17%"
"20.05.2024","146.00","146.16","146.36","145.69","3.89M","-0.21%"
"17.05.2024","146.31","146.00","146.34","145.44","7.07M","0.19%"
"16.05.2024","146.03","145.89","146.44","145.62","6.74M","-0.12%"
"15.05.2024","146.20","144.70","146.36","144.64","8.43M","1.49%"
"14.05.2024","144.06","143.65","144.13","143.11","6.20M","0.43%"
"13.05.2024","143.45","143.88","144.01","143.19","5.35M","-0.10%"
"10.05.2024","143.59","143.49","144.09","143.39","6.33M","0.20%"
"09.05.2024","143.30","142.25","143.38","142.23","6.82M","0.86%"
"08.05.2024","142.08","142.86","142.88","141.90","5.46M","-0.34%"
"07.05.2024","142.57","141.72","142.70","141.70","7.72M","0.83%"
"06.05.2024","141.40","140.95","141.43","140.64","5.61M","0.40%"
"03.05.2024","140.83","141.09","141.23","140.10","8.54M","0.25%"
"02.05.2024","140.48","141.34","141.44","139.72","8.43M","-0.07%"
"01.05.2024","140.58","139.71","141.84","139.55","10.71M","0.18%"
"30.04.2024","140.33","140.90","141.20","140.23","9.68M","-0.07%"
"29.04.2024","140.43","140.13","140.83","139.73","6.39M","0.34%"
"26.04.2024","139.96","139.40","140.33","139.30","6.01M","0.03%"
